Unnamed: 0,id,title,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,n_floors,sq_mt_allotment,latitude,longitude,raw_address,is_exact_address_hidden,street_name,street_number,portal,floor,is_floor_under,door,neighborhood_id,operation,rent_price,rent_price_by_area,is_rent_price_known,buy_price,buy_price_by_area,is_buy_price_known,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,are_pets_allowed,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_furnished,is_kitchen_equipped,is_accessible,has_green_zones,energy_certificate,has_parking,has_private_parking,has_public_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east
14921,6821,"Piso en venta en calle del Príncipe de Vergara, 126","Ciudad Jardín, Madrid",180.0,155.0,5,3.0,,,,,"Calle del Príncipe de Vergara, 126",False,Calle del Príncipe de Vergara,126,,5.0,False,,Neighborhood 27: Ciudad Jardín (4572.45 €/m2) - District 5: Chamartín,sale,2275,,False,770000,4278,True,HouseType 1: Pisos,False,False,1975.0,True,False,,,True,True,True,,,True,True,,,,True,True,en trámite,False,,,,,False,False,True,False
14927,6815,Piso en venta en calle Lerez,"El Viso, Madrid",97.0,,1,1.0,,,,,Calle Lerez,True,Calle Lerez,,,1.0,False,,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,2234,,False,750000,7732,True,HouseType 1: Pisos,False,False,2014.0,False,True,,True,True,True,True,,True,True,,True,,,True,,G,False,,,,,False,False,False,True
14929,6813,"Piso en venta en calle Padre Indalecio Hernández, 1","Prosperidad, Madrid",98.0,95.0,3,2.0,,,,,"Calle Padre Indalecio Hernández, 1",False,Calle Padre Indalecio Hernández,1,,1.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1610,,False,475000,4847,True,HouseType 1: Pisos,True,False,1940.0,,,,,True,False,True,,,,,,,,,,en trámite,False,,,,,False,True,False,False
14934,6808,"Piso en venta en avenida de Burgos, 16 A","Castilla, Madrid",120.0,,3,2.0,,,,,"Avenida de Burgos, 16 A",False,Avenida de Burgos,16 A,,3.0,False,,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,1598,,False,470000,3917,True,HouseType 1: Pisos,False,False,1985.0,False,True,,True,True,True,True,,True,,,,,,True,True,no indicado,True,,,True,0.0,True,False,False,False
14940,6802,Piso en venta en calle del Príncipe de Vergara,"Bernabéu-Hispanoamérica, Madrid",91.0,,1,1.0,,,,,Calle del Príncipe de Vergara,True,Calle del Príncipe de Vergara,,,3.0,False,,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,1598,,False,470000,5165,True,HouseType 1: Pisos,False,,1952.0,,,,True,True,True,True,,,,,,,,,,E,False,,,,,,,,
14941,6801,Piso en venta en Luis Cabrera,"Prosperidad, Madrid",85.0,,3,1.0,,,,,Luis Cabrera,True,Luis Cabrera,,,4.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1250,,False,320000,3765,True,HouseType 1: Pisos,True,False,1976.0,False,True,,,True,True,True,,,,True,True,,,,,en trámite,True,,,True,0.0,False,False,True,True
14947,6795,Piso en venta en calle Sánchez Balderas,"Prosperidad, Madrid",58.0,,2,1.0,,,,,Calle Sánchez Balderas,True,Calle Sánchez Balderas,,,3.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1101,,False,262500,4526,True,HouseType 1: Pisos,False,False,1988.0,,,,,,False,,,,,,,,,,,E,False,,,,,,,,
14949,6793,Piso en venta en Prosperidad,"Chamartín, Madrid",90.0,,2,1.0,,,,,,True,,,,4.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1348,,False,360570,4006,True,HouseType 1: Pisos,True,False,1975.0,,,,,,True,True,,,True,,,,,,,en trámite,False,,,,,False,False,True,True
14951,6791,Piso en venta en Bernabéu-Hispanoamérica,"Chamartín, Madrid",109.0,,3,2.0,,,,,,True,,,,2.0,False,,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,1984,,False,637912,5852,True,HouseType 1: Pisos,False,False,1952.0,,,,True,,False,True,,,,,,,,,True,D,False,,,,,True,False,False,True
14957,6785,Piso en venta en Nueva España,"Chamartín, Madrid",251.0,150.0,4,3.0,,,,,,True,,,,3.0,False,,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,2347,,False,1100000,4382,True,HouseType 1: Pisos,False,False,1974.0,True,False,,True,True,True,True,,True,,,True,,,,,en trámite,True,,,True,0.0,False,True,True,True
14959,6783,"Piso en venta en Nicaragua, 9","Bernabéu-Hispanoamérica, Madrid",90.0,84.0,4,1.0,,,,,"Nicaragua, 9",False,Nicaragua,9,,1.0,False,,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,1380,,False,374500,4161,True,HouseType 1: Pisos,True,False,1952.0,True,False,,True,True,True,True,,,,,,,,,,en trámite,False,,,,,False,True,False,False
14961,6781,Dúplex en venta en Prosperidad,"Chamartín, Madrid",75.0,,2,2.0,,,,,,True,,,,2.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1358,,False,365000,4867,True,HouseType 4: Dúplex,False,False,1990.0,False,True,,True,True,False,True,,,True,,,,,,,en trámite,False,,,,,,,,
14962,6780,Piso en venta en El Viso,"Chamartín, Madrid",93.0,78.0,3,2.0,,,,,,True,,,,2.0,False,,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1758,,False,540000,5806,True,HouseType 1: Pisos,False,False,1963.0,,,,,,True,True,,,,True,,,,,,en trámite,False,,,,,True,True,False,False
14963,6779,"Piso en venta en calle Clara del Rey, 33","Prosperidad, Madrid",140.0,136.0,4,2.0,,,,,"Calle Clara del Rey, 33",False,Calle Clara del Rey,33,,5.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1920,,False,610000,4357,True,HouseType 1: Pisos,False,False,1972.0,True,False,,,True,True,True,,,True,,,,,True,,en trámite,False,,,,,False,False,True,True
14968,6774,"Piso en venta en calle Zabaleta, 30","Prosperidad, Madrid",65.0,,1,1.0,,,,,"Calle Zabaleta, 30",False,Calle Zabaleta,30,,1.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1197,,False,299000,4600,True,HouseType 1: Pisos,False,False,1975.0,False,True,,,,False,True,,,True,,,,,,,en trámite,False,,,,,True,False,False,False
14970,6772,"Piso en venta en calle de Agustín de Foxá, 16 -18","Castilla, Madrid",71.0,60.0,2,1.0,,,,,"Calle de Agustín de Foxá, 16 -18",False,Calle de Agustín de Foxá,16 -18,,8.0,False,,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,1323,,False,350000,4930,True,HouseType 1: Pisos,False,False,1961.0,True,False,,,True,True,True,,,True,,True,,,True,,D,False,,,,,False,False,False,True
14971,6771,"Ático en venta en calle de Padre Damián, 29","Nueva España, Madrid",256.0,205.0,2,2.0,,,,,"Calle de Padre Damián, 29",False,Calle de Padre Damián,29,,1.0,False,,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,-6611,,False,1640000,6406,True,HouseType 5: Áticos,False,False,1969.0,True,False,,True,True,True,True,,,True,True,True,,,True,True,no indicado,True,,,True,0.0,False,True,False,True
14975,6767,"Dúplex en venta en calle de Oruro, 10","Bernabéu-Hispanoamérica, Madrid",236.0,,4,3.0,,,,,"Calle de Oruro, 10",False,Calle de Oruro,10,,6.0,False,,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,1536,,False,1250000,5297,True,HouseType 4: Dúplex,False,False,1987.0,False,True,,,True,True,True,,True,True,True,,,,,,en trámite,False,,,,,False,False,True,False
14983,6759,Piso en venta en calle del Príncipe de Vergara,"Bernabéu-Hispanoamérica, Madrid",154.0,125.0,3,2.0,,,,,Calle del Príncipe de Vergara,True,Calle del Príncipe de Vergara,,,1.0,False,,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,2331,,False,799000,5188,True,HouseType 1: Pisos,False,False,1974.0,True,False,,True,True,True,True,,,True,,True,,,,True,en trámite,True,,,True,0.0,True,True,True,False
14985,6757,"Ático en venta en calle de López de Hoyos, 78","Prosperidad, Madrid",171.0,93.0,2,1.0,,,,,"Calle de López de Hoyos, 78",False,Calle de López de Hoyos,78,,6.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1989,,False,640000,3743,True,HouseType 5: Áticos,False,False,1970.0,True,False,,True,True,True,True,,,True,,,,,,,en trámite,False,,,,,,,,
14993,6749,Piso en venta en calle del Príncipe de Vergara,"El Viso, Madrid",110.0,92.0,3,2.0,,,,,Calle del Príncipe de Vergara,True,Calle del Príncipe de Vergara,,,2.0,False,,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1680,,False,506000,4600,True,HouseType 1: Pisos,False,False,1962.0,True,False,,,True,True,True,,,True,,,,,,,en trámite,True,,,False,12000.0,False,False,False,True
14994,6748,Ático en venta en Prosperidad,"Chamartín, Madrid",86.0,78.0,3,1.0,,,,,,True,,,,3.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1462,,False,410000,4767,True,HouseType 5: Áticos,False,False,1967.0,True,False,,True,,True,True,,,True,,,,,,,no indicado,False,,,,,False,True,False,False
14998,6744,Ático en venta en Castilla,"Chamartín, Madrid",145.0,,3,2.0,,,,,,True,,,,1.0,False,,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,2115,,False,695000,4793,True,HouseType 5: Áticos,False,False,1963.0,True,False,,,True,True,True,,,True,True,,,,,True,E,False,,,,,False,True,True,False
14999,6743,"Piso en venta en Urb. CORAZON DE MARIA-ALFONSO XIII, Prosperidad","Chamartín, Madrid",141.0,,3,2.0,,,,,Urb. CORAZON DE MARIA-ALFONSO XIII,True,Urb. CORAZON DE MARIA-ALFONSO XIII,,,7.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1920,,False,610000,4326,True,HouseType 1: Pisos,False,False,1967.0,True,False,,True,True,True,True,,,,,,,,,,en trámite,False,,,,,,,,
15001,6741,Piso en venta en Prosperidad,"Chamartín, Madrid",55.0,45.0,1,1.0,,,,,,True,,,,5.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1081,,False,255000,4636,True,HouseType 1: Pisos,False,False,1980.0,False,True,,,True,True,False,,,,,,,,,,C,False,,,,,False,False,True,False
15007,6735,Piso en venta en El Viso,"Chamartín, Madrid",197.0,,4,3.0,,,,,,True,,,,6.0,False,,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,-14150,,False,1800000,9137,True,HouseType 1: Pisos,True,False,1900.0,False,True,,,,True,True,,,,,,,,,,B,False,,,,,False,False,True,False
15008,6734,Piso en venta en Nueva España,"Chamartín, Madrid",416.0,,4,3.0,,,,,,True,,,,3.0,False,,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,-266250,,False,3000000,7212,True,HouseType 1: Pisos,False,False,1970.0,True,False,,True,,True,,,True,,,,,,,True,en trámite,True,,,True,0.0,False,True,False,False
15011,6731,Piso en venta en Henri Dunant,"Nueva España, Madrid",108.0,,2,2.0,,,,,Henri Dunant,True,Henri Dunant,,,6.0,False,,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,2128,,False,700900,6490,True,HouseType 1: Pisos,False,False,1991.0,False,True,,True,True,True,True,,,True,,,,,True,,E,False,,,,,,,,
15013,6729,"Piso en venta en calle del Príncipe de Vergara, 269","Bernabéu-Hispanoamérica, Madrid",98.0,87.0,2,1.0,,,,,"Calle del Príncipe de Vergara, 269",False,Calle del Príncipe de Vergara,269,,3.0,False,,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,1496,,False,425000,4337,True,HouseType 1: Pisos,True,False,1953.0,False,True,,,,True,True,,,,,,,,True,,en trámite,False,,,,,,,,
15014,6728,Piso en venta en calle del Padre Xifré,"Prosperidad, Madrid",124.0,120.0,4,2.0,,,,,Calle del Padre Xifré,True,Calle del Padre Xifré,,,6.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1621,,False,480000,3871,True,HouseType 1: Pisos,True,False,1965.0,True,False,,,True,True,False,,,True,,,,,True,,en trámite,False,,,,,,,,
15016,6726,Piso en venta en calle Anastasio Aroca,"Prosperidad, Madrid",49.0,44.0,1,1.0,,,,,Calle Anastasio Aroca,True,Calle Anastasio Aroca,,,1.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,948,,False,210000,4286,True,HouseType 1: Pisos,False,False,1930.0,False,True,,,,False,False,,,,,,,,,,en trámite,False,,,,,True,False,True,False
15018,6724,Piso en venta en avenida de Burgos,"Castilla, Madrid",120.0,106.0,3,2.0,,,,,Avenida de Burgos,True,Avenida de Burgos,,,1.0,False,,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,1735,,False,530000,4417,True,HouseType 1: Pisos,False,False,1986.0,False,True,,True,True,True,True,,True,,,,,,,True,en trámite,True,,,True,0.0,True,True,False,False
15020,6722,Piso en venta en calle de Francisco Silvela,"Prosperidad, Madrid",91.0,,3,1.0,,,,,Calle de Francisco Silvela,True,Calle de Francisco Silvela,,,7.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1485,,False,420000,4615,True,HouseType 1: Pisos,True,False,1950.0,False,True,,,True,True,True,,,True,,,,,,,D,False,,,,,False,True,True,False
15021,6721,Piso en venta en calle Cochabamba,"Bernabéu-Hispanoamérica, Madrid",187.0,,3,2.0,,,,,Calle Cochabamba,True,Calle Cochabamba,,,1.0,False,,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,2480,,False,900000,4813,True,HouseType 1: Pisos,False,False,1980.0,True,False,,True,True,True,True,,,,,,,,True,,en trámite,True,,,True,0.0,False,False,True,True
15023,6719,Piso en venta en calle Antonio Zapata,"Prosperidad, Madrid",57.0,,1,1.0,,,,,Calle Antonio Zapata,True,Calle Antonio Zapata,,,2.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1122,,False,270000,4737,True,HouseType 1: Pisos,False,False,1991.0,False,True,,,True,True,True,,,,,,,,,,en trámite,False,,,,,False,True,False,True
15031,6711,Piso en venta en El Viso,"Chamartín, Madrid",425.0,345.0,6,4.0,,,,,,True,,,,7.0,False,,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,-74326,,False,2350000,5529,True,HouseType 1: Pisos,True,False,1964.0,True,False,,True,,True,True,,,True,,True,,,,,en trámite,True,,,True,0.0,False,True,False,False
15033,6709,"Piso en venta en calle de Marcenado, 7","Ciudad Jardín, Madrid",62.0,,2,1.0,,,,,"Calle de Marcenado, 7",False,Calle de Marcenado,7,,5.0,False,,Neighborhood 27: Ciudad Jardín (4572.45 €/m2) - District 5: Chamartín,sale,1225,,False,310000,5000,True,HouseType 1: Pisos,False,False,1970.0,True,False,,True,True,True,True,,,,,,,,,,en trámite,False,,,,,False,True,False,False
15035,6707,Piso en venta en Nueva España,"Chamartín, Madrid",59.0,51.0,2,1.0,,,,,,True,,,,8.0,False,,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,1467,,False,412000,6983,True,HouseType 1: Pisos,False,False,1968.0,True,False,,True,True,True,,,,,,,,,,,no indicado,False,,,,,False,True,False,False
15038,6704,Piso en venta en Bernabéu-Hispanoamérica,"Chamartín, Madrid",161.0,,4,3.0,,,,,,True,,,,4.0,False,,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,2417,,False,850000,5280,True,HouseType 1: Pisos,False,False,1965.0,True,False,,True,True,True,True,,,,,True,,,True,,en trámite,False,,,,,False,False,True,False
15039,6703,Piso en venta en Nueva España,"Chamartín, Madrid",171.0,123.0,3,2.0,,,,,,True,,,,1.0,False,,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,2410,,False,845000,4942,True,HouseType 1: Pisos,False,False,2005.0,False,True,,True,True,True,True,,True,,True,True,,,,True,en trámite,True,,,True,0.0,,,,
15042,6700,Piso en venta en Bernabéu-Hispanoamérica,"Chamartín, Madrid",330.0,,4,4.0,,,,,,True,,,,9.0,False,,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,-1866,,False,1480000,4485,True,HouseType 1: Pisos,False,False,1961.0,True,False,,True,True,True,True,,,True,,True,,,True,,en trámite,True,,,True,0.0,False,True,True,False
15046,6696,"Piso en venta en calle del Príncipe de Vergara, 278","Nueva España, Madrid",86.0,76.0,3,1.0,,,,,"Calle del Príncipe de Vergara, 278",False,Calle del Príncipe de Vergara,278,,5.0,False,,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,1346,,False,360000,4186,True,HouseType 1: Pisos,False,False,1952.0,False,True,,,True,True,False,,,,,,,,True,,no indicado,False,,,,,,,,
15049,6693,"Piso en venta en calle de Velázquez, Madrid, 160","El Viso, Madrid",159.0,140.0,2,3.0,,,,,"Calle de Velázquez, Madrid, 160",False,Calle de Velázquez,160,,1.0,False,,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1536,,False,1250000,7862,True,HouseType 1: Pisos,False,False,2012.0,False,True,,True,True,True,True,,,,,,,,True,,C,True,,,True,0.0,False,False,False,True
15052,6690,"Piso en venta en calle Velázquez, 160","El Viso, Madrid",159.0,,2,3.0,,,,,"Calle Velázquez, 160",False,Calle Velázquez,160,,3.0,False,,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1265,,False,1280000,8050,True,HouseType 1: Pisos,False,False,2013.0,False,True,,True,True,True,True,,,True,,,,,True,,A,True,,,True,0.0,True,False,False,True
15057,6685,"Estudio en venta en sanchez pacheco, 16","Ciudad Jardín, Madrid",33.0,,0,1.0,,,,,"sanchez pacheco, 16",False,sanchez pacheco,16,,5.0,False,,Neighborhood 27: Ciudad Jardín (4572.45 €/m2) - District 5: Chamartín,sale,851,,False,180000,5455,True,,False,False,1961.0,True,False,,True,True,True,True,,,,,,,,True,,E,False,,,,,True,False,False,False
15058,6684,Piso en venta en calle de López de Hoyos,"Prosperidad, Madrid",77.0,72.0,2,1.0,,,,,Calle de López de Hoyos,True,Calle de López de Hoyos,,,2.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1485,,False,420000,5455,True,HouseType 1: Pisos,False,False,1965.0,True,False,,,True,True,True,,,,,,,,True,,en trámite,False,,,,,True,True,False,False
15059,6683,"Piso en venta en pasaje Pradillo, 14","Prosperidad, Madrid",73.0,,3,2.0,,,,,"Pasaje Pradillo, 14",False,Pasaje Pradillo,14,,2.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1323,,False,350000,4795,True,HouseType 1: Pisos,False,False,1965.0,False,True,,True,,False,True,,,,,,,,,,en trámite,False,,,,,,,,
15064,6678,Piso en venta en Padre Claret,"Prosperidad, Madrid",110.0,,3,2.0,,,,,Padre Claret,True,Padre Claret,,,5.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1712,,False,520000,4727,True,HouseType 1: Pisos,False,False,1982.0,False,True,,,True,True,True,,,True,,,,,True,,E,True,,,True,0.0,True,False,False,True
15065,6677,Piso en venta en calle del Padre Claret,"Prosperidad, Madrid",110.0,,3,2.0,,,,,Calle del Padre Claret,True,Calle del Padre Claret,,,5.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1712,,False,520000,4727,True,HouseType 1: Pisos,False,False,1981.0,False,True,,,True,True,True,,,True,,,,,True,,E,True,,,True,0.0,True,False,False,True
15068,6674,Piso en venta en Bernabéu-Hispanoamérica,"Chamartín, Madrid",209.0,,5,4.0,,,,,,True,,,,2.0,False,,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,2165,,False,1150000,5502,True,HouseType 1: Pisos,True,False,1960.0,True,False,,,True,True,True,,,,,True,,,,,en trámite,False,,,,,False,True,False,False
15070,6672,"Piso en venta en paseo de la habana, 28036","Bernabéu-Hispanoamérica, Madrid",76.0,64.0,2,1.0,,,,,"Paseo de la habana, 28036",True,"Paseo de la habana, 28036",,,1.0,False,,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,1664,,False,499000,6566,True,HouseType 1: Pisos,False,False,1974.0,False,True,,True,True,True,True,,True,,,,,,,True,D,False,,,,,True,False,False,False
15078,6664,Piso en venta en avenida de América,"Prosperidad, Madrid",146.0,,4,2.0,,,,,Avenida de América,True,Avenida de América,,,5.0,False,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1756,,False,539000,3692,True,HouseType 1: Pisos,True,False,1970.0,True,False,,,True,True,True,,,,,,,,,,en trámite,True,,,True,0.0,,,,
15081,6661,Piso en venta en calle Gutiérrez Solana,"El Viso, Madrid",291.0,250.0,4,3.0,,,,,Calle Gutiérrez Solana,True,Calle Gutiérrez Solana,,,2.0,False,,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,-9067,,False,1700000,5842,True,HouseType 1: Pisos,True,False,1959.0,True,False,,,True,True,True,,,True,True,True,,,,,no indicado,False,,,,,False,True,False,True
15084,6658,Piso en venta en Cartagena,"Ciudad Jardín, Madrid",80.0,,2,2.0,,,,,Cartagena,True,Cartagena,,,2.0,False,,Neighborhood 27: Ciudad Jardín (4572.45 €/m2) - District 5: Chamartín,sale,1370,,False,370000,4625,True,HouseType 1: Pisos,False,False,1975.0,False,True,,True,True,True,False,,,,,,,,,,en trámite,False,,,,,False,False,False,True
